Model,Const,Mem,Prop,Region,Region Bound,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,Simple,#States (after),Time (wall),% Known,Regions
herman5_pla,N/A,N/A,1.9140018994799999_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman5_pla,N/A,N/A,1.9331419184748_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	196,0.672,100.0,1071
herman5_pla,N/A,N/A,1.7400017268_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman5_pla,N/A,N/A,1.9333159186474802_reward_max_stable,1,"0.2,1",1e-05,true,true,estimate,delta,true,	89,0.533,100.0,611
herman5_pla,N/A,N/A,1.7400017268_reward_max_stable,1,"0.2,1",0.1,true,false,estimate,delta,true,	196,0.088,100.0,21
herman5_pla,N/A,N/A,1.9331419184748_reward_max_stable,1,"0.2,1",0.0001,true,true,estimate,delta,true,	89,0.271,100.0,195
herman5_pla,N/A,N/A,1.7400017268_reward_max_stable,1,"0.2,1",0.1,true,true,estimate,delta,true,	89,0.147,100.0,3
herman5_pla,N/A,N/A,1.9333159186474802_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	196,1.974,100.0,3881
herman5_pla,N/A,N/A,1.7400017268_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	196,0.128,100.0,21
herman5_pla,N/A,N/A,1.9333159186474802_reward_max_stable,1,"0.2,1",1e-05,true,false,estimate,delta,true,	196,1.983,100.0,3881
herman5_pla,N/A,N/A,1.9331419184748_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	196,0.668,100.0,1071
herman5_pla,N/A,N/A,1.9140018994799999_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	196,0.177,100.0,101
herman5_pla,N/A,N/A,1.9140018994799999_reward_max_stable,1,"0.2,1",0.01,true,false,estimate,delta,true,	196,0.136,100.0,101
herman5_pla,N/A,N/A,1.9333159186474802_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	196,1.268,100.0,3881
herman5_pla,N/A,N/A,1.9140018994799999_reward_max_stable,1,"0.2,1",0.01,true,true,estimate,delta,true,	89,0.158,100.0,19
herman5_pla,N/A,N/A,1.9140018994799999_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	196,0.182,100.0,101
herman5_pla,N/A,N/A,1.9331419184748_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,0.1,0.01,true,true,estimate,delta,true,	680,0.608,100.0,51
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,0.1,0.01,true,false,estimate,delta,true,	1422,0.81,100.0,179
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,0.1,0.1,true,true,estimate,delta,true,	680,0.488,100.0,11
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,0.1,1e-05,true,false,estimate,delta,true,	1422,16.267,100.0,7767
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,0.1,0.1,true,false,estimate,delta,true,	1422,0.386,100.0,39
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,0.1,0.0001,true,true,estimate,delta,true,	680,2.381,100.0,691
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,0.1,1e-05,true,true,estimate,delta,true,	680,5.987,100.0,2055
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,0.1,0.0001,true,false,estimate,delta,true,	1422,6.024,100.0,2551
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,1e-06,1e-05,true,true,estimate,delta,true,	680,7.151,100.0,2167
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,1e-06,0.1,true,false,estimate,delta,true,	1422,0.385,100.0,39
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,1e-06,0.0001,true,false,estimate,delta,true,	1422,5.815,100.0,2423
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,1e-06,0.01,true,false,estimate,delta,true,	1422,0.896,100.0,203
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,1e-06,0.0001,true,true,estimate,delta,true,	680,3.239,100.0,655
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,1e-06,1e-05,true,false,estimate,delta,true,	1422,17.967,100.0,7709
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,1e-06,0.01,true,true,estimate,delta,true,	680,0.652,100.0,59
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,1e-06,0.1,true,true,estimate,delta,true,	680,0.481,100.0,11
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,0,0.01,true,true,estimate,delta,true,	680,0.733,100.0,59
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,0,0.01,true,false,estimate,delta,true,	1422,1.186,100.0,203
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,0,0.0001,true,true,estimate,delta,true,	680,3.133,100.0,639
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,0,0.1,true,true,estimate,delta,true,	680,0.523,100.0,11
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,0,0.0001,true,false,estimate,delta,true,	1422,10.77,100.0,2423
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,0,1e-05,true,true,estimate,delta,true,	680,9.56,100.0,2083
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,0,0.1,true,false,estimate,delta,true,	1422,0.437,100.0,39
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,0,1e-05,true,false,estimate,delta,true,	1422,26.01,100.0,7719
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0,0.8",1e-05,true,false,estimate,delta,true,	1422,26.143,100.0,7767
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	1422,1.127,100.0,179
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0,0.8",0.1,true,true,estimate,delta,true,	680,0.509,100.0,9
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	1422,5.292,100.0,2555
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0,0.8",0.1,true,false,estimate,delta,true,	1422,0.436,100.0,39
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0,0.8",0.0001,true,false,estimate,delta,true,	1422,9.396,100.0,2555
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0,0.8",0.01,true,true,estimate,delta,true,	680,0.693,100.0,49
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	1422,5.39,100.0,2555
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	1422,0.686,100.0,179
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0,0.8",1e-05,true,true,estimate,delta,true,	680,8.832,100.0,2009
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	1422,0.336,100.0,39
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	1422,14.4,100.0,7767
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0,0.8",0.0001,true,true,estimate,delta,true,	680,3.266,100.0,673
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0,0.8",0.01,true,false,estimate,delta,true,	1422,1.075,100.0,179
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	1422,0.562,100.0,39
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	1422,14.261,100.0,7767
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	1422,5.289,100.0,2555
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0.2,1",1e-05,true,false,estimate,delta,true,	1422,26.373,100.0,7783
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	1422,5.526,100.0,2555
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0.2,1",0.01,true,true,estimate,delta,true,	680,0.693,100.0,49
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	1422,16.241,100.0,7783
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0.2,1",0.1,true,true,estimate,delta,true,	680,0.518,100.0,9
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	1422,0.339,100.0,39
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0.2,1",0.0001,true,true,estimate,delta,true,	680,3.277,100.0,673
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	1422,0.688,100.0,179
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	1422,14.315,100.0,7783
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0.2,1",0.01,true,false,estimate,delta,true,	1422,1.089,100.0,179
herman7_pla,N/A,N/A,4.49327871976347_reward_max_stable,1,"0.2,1",1e-05,true,true,estimate,delta,true,	680,8.801,100.0,2009
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.4928743206347_reward_max_stable,1,"0.2,1",0.0001,true,false,estimate,delta,true,	1422,9.386,100.0,2555
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0.2,1",0.1,true,false,estimate,delta,true,	1422,0.452,100.0,39
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman7_pla,N/A,N/A,4.44839041647_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	1422,0.823,100.0,179
herman7_pla,N/A,N/A,4.0439912877_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	1422,0.586,100.0,39
herman9_pla,N/A,N/A,7.1289363339000005_reward_max_stable,1,0.1,0.1,true,true,estimate,delta,true,	3707,3.643,100.0,23
herman9_pla,N/A,N/A,7.1289363339000005_reward_max_stable,1,0.1,0.1,true,false,estimate,delta,true,	8008,3.493,100.0,51
herman9_pla,N/A,N/A,7.92096116059629_reward_max_stable,1,0.1,1e-05,true,false,estimate,delta,true,	8008,715.581,100.0,54551
herman9_pla,N/A,N/A,7.92096116059629_reward_max_stable,1,0.1,1e-05,true,true,estimate,delta,true,	3707,270.871,100.0,18971
herman9_pla,N/A,N/A,7.920248266962901_reward_max_stable,1,0.1,0.0001,true,false,estimate,delta,true,	8008,177.232,100.0,12175
herman9_pla,N/A,N/A,7.920248266962901_reward_max_stable,1,0.1,0.0001,true,true,estimate,delta,true,	3707,71.949,100.0,4827
herman9_pla,N/A,N/A,7.84182996729_reward_max_stable,1,0.1,0.01,true,false,estimate,delta,true,	8008,11.16,100.0,403
herman9_pla,N/A,N/A,7.84182996729_reward_max_stable,1,0.1,0.01,true,true,estimate,delta,true,	3707,5.248,100.0,123
herman9_pla,N/A,N/A,7.841831086979999_reward_max_stable,1,1e-06,0.01,true,false,estimate,delta,true,	8008,13.421,100.0,365
herman9_pla,N/A,N/A,7.9209622915849796_reward_max_stable,1,1e-06,1e-05,true,true,estimate,delta,true,	3707,310.27,100.0,20937
herman9_pla,N/A,N/A,7.920249397849799_reward_max_stable,1,1e-06,0.0001,true,true,estimate,delta,true,	3707,75.643,100.0,4819
herman9_pla,N/A,N/A,7.9209622915849796_reward_max_stable,1,1e-06,1e-05,true,false,estimate,delta,true,	8008,746.842,100.0,52893
herman9_pla,N/A,N/A,7.128937351799999_reward_max_stable,1,1e-06,0.1,true,false,estimate,delta,true,	8008,4.756,100.0,67
herman9_pla,N/A,N/A,7.128937351799999_reward_max_stable,1,1e-06,0.1,true,true,estimate,delta,true,	3707,3.636,100.0,23
herman9_pla,N/A,N/A,7.841831086979999_reward_max_stable,1,1e-06,0.01,true,true,estimate,delta,true,	3707,5.798,100.0,159
herman9_pla,N/A,N/A,7.920249397849799_reward_max_stable,1,1e-06,0.0001,true,false,estimate,delta,true,	8008,197.07,100.0,13101
herman9_pla,N/A,N/A,7.84187591616_reward_max_stable,1,0,0.01,true,false,estimate,delta,true,	8008,13.228,100.0,363
herman9_pla,N/A,N/A,7.9202946753216_reward_max_stable,1,0,0.0001,true,false,estimate,delta,true,	8008,292.612,100.0,13589
herman9_pla,N/A,N/A,7.1289781056_reward_max_stable,1,0,0.1,true,false,estimate,delta,true,	8008,4.642,100.0,67
herman9_pla,N/A,N/A,7.1289781056_reward_max_stable,1,0,0.1,true,true,estimate,delta,true,	3707,5.414,100.0,23
herman9_pla,N/A,N/A,7.92100757313216_reward_max_stable,1,0,1e-05,true,false,estimate,delta,true,	8008,1730.744,100.0,80383
herman9_pla,N/A,N/A,7.9202946753216_reward_max_stable,1,0,0.0001,true,true,estimate,delta,true,	3707,131.05,100.0,4841
herman9_pla,N/A,N/A,7.92100757313216_reward_max_stable,1,0,1e-05,true,true,estimate,delta,true,	3707,857.389,100.0,32725
herman9_pla,N/A,N/A,7.84187591616_reward_max_stable,1,0,0.01,true,true,estimate,delta,true,	3707,8.348,100.0,159
herman9_pla,N/A,N/A,7.920252024997254_reward_max_stable,1,"0,0.8",0.0001,true,true,estimate,delta,true,	3707,145.688,100.0,4829
herman9_pla,N/A,N/A,7.920252024997254_reward_max_stable,1,"0,0.8",0.0001,true,false,estimate,delta,true,	8008,262.953,100.0,12173
herman9_pla,N/A,N/A,7.841833688116092_reward_max_stable,1,"0,0.8",0.01,true,true,estimate,delta,true,	3707,7.174,100.0,121
herman9_pla,N/A,N/A,7.920252024997254_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	8008,150.127,100.0,12173
herman9_pla,N/A,N/A,7.841833688116092_reward_max_stable,1,"0,0.8",0.01,true,false,estimate,delta,true,	8008,14.404,100.0,401
herman9_pla,N/A,N/A,7.920964918968901_reward_max_stable,1,"0,0.8",1e-05,true,true,estimate,delta,true,	3707,499.519,100.0,19175
herman9_pla,N/A,N/A,7.920252024997254_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.920964918968901_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	8008,660.126,100.0,55877
herman9_pla,N/A,N/A,7.1289397164691755_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	8008,2.672,100.0,49
herman9_pla,N/A,N/A,7.1289397164691755_reward_max_stable,1,"0,0.8",0.1,true,true,estimate,delta,true,	3707,4.332,100.0,21
herman9_pla,N/A,N/A,7.920964918968901_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.1289397164691755_reward_max_stable,1,"0,0.8",0.1,true,false,estimate,delta,true,	8008,4.037,100.0,49
herman9_pla,N/A,N/A,7.841833688116092_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	8008,8.363,100.0,401
herman9_pla,N/A,N/A,7.1289397164691755_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	8008,2.686,100.0,49
herman9_pla,N/A,N/A,7.841833688116092_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.841833688116092_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	8008,8.398,100.0,401
herman9_pla,N/A,N/A,7.1289397164691755_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.920252024997254_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	8008,159.84199999999998,100.0,12173
herman9_pla,N/A,N/A,7.920964918968901_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	8008,639.062,100.0,55877
herman9_pla,N/A,N/A,7.920964918968901_reward_max_stable,1,"0,0.8",1e-05,true,false,estimate,delta,true,	8008,1133.914,100.0,55877
herman9_pla,N/A,N/A,7.920962168047558_reward_max_stable,1,"0.2,1",1e-05,true,true,estimate,delta,true,	3707,544.492,100.0,19025
herman9_pla,N/A,N/A,7.128937240615209_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	8008,2.696,100.0,49
herman9_pla,N/A,N/A,7.920962168047558_reward_max_stable,1,"0.2,1",1e-05,true,false,estimate,delta,true,	8008,1114.49,100.0,54849
herman9_pla,N/A,N/A,7.128937240615209_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.920962168047558_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	8008,639.016,100.0,54849
herman9_pla,N/A,N/A,7.8418309646767295_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.8418309646767295_reward_max_stable,1,"0.2,1",0.01,true,true,estimate,delta,true,	3707,7.231,100.0,121
herman9_pla,N/A,N/A,7.8418309646767295_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	8008,8.412,100.0,401
herman9_pla,N/A,N/A,7.8418309646767295_reward_max_stable,1,"0.2,1",0.01,false,false,estimate,delta,true,	8008,8.791,100.0,401
herman9_pla,N/A,N/A,7.920962168047558_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	8008,662.107,100.0,54849
herman9_pla,N/A,N/A,7.128937240615209_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	8008,2.768,100.0,49
herman9_pla,N/A,N/A,7.8418309646767295_reward_max_stable,1,"0.2,1",0.01,true,false,estimate,delta,true,	8008,14.547,100.0,401
herman9_pla,N/A,N/A,7.9202492743234965_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	8008,149.494,100.0,12175
herman9_pla,N/A,N/A,7.9202492743234965_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,	8008,170.982,100.0,12175
herman9_pla,N/A,N/A,7.128937240615209_reward_max_stable,1,"0.2,1",0.1,true,true,estimate,delta,true,	3707,4.359,100.0,21
herman9_pla,N/A,N/A,7.9202492743234965_reward_max_stable,1,"0.2,1",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.9202492743234965_reward_max_stable,1,"0.2,1",0.0001,true,false,estimate,delta,true,	8008,262.329,100.0,12175
herman9_pla,N/A,N/A,7.9202492743234965_reward_max_stable,1,"0.2,1",0.0001,true,true,estimate,delta,true,	3707,147.284,100.0,4827
herman9_pla,N/A,N/A,7.920962168047558_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman9_pla,N/A,N/A,7.128937240615209_reward_max_stable,1,"0.2,1",0.1,true,false,estimate,delta,true,	8008,4.015,100.0,49
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,0.1,0.0001,true,false,estimate,delta,true,	40690,631.863,100.0,6531
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,0.1,0.1,true,false,estimate,delta,true,	40690,36.329,100.0,87
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,0.1,1e-05,true,true,estimate,delta,true,	18872,736.602,100.0,8041
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,0.1,0.1,true,true,estimate,delta,true,	18872,46.953,100.0,27
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,0.1,1e-05,true,false,estimate,delta,true,	40690,1696.915,100.0,20245
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,0.1,0.01,true,true,estimate,delta,true,	18872,66.596,100.0,195
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,0.1,0.0001,true,true,estimate,delta,true,	18872,254.952,100.0,2387
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,0.1,0.01,true,false,estimate,delta,true,	40690,89.82300000000001,100.0,467
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,1e-06,0.0001,true,false,estimate,delta,true,	40690,646.067,100.0,6455
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,1e-06,0.1,true,true,estimate,delta,true,	18872,48.336,100.0,39
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,1e-06,0.01,true,false,estimate,delta,true,	40690,93.17,100.0,467
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,1e-06,1e-05,true,true,estimate,delta,true,	18872,727.958,100.0,7983
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,1e-06,0.1,true,false,estimate,delta,true,	40690,40.372,100.0,87
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,1e-06,0.01,true,true,estimate,delta,true,	18872,66.941,100.0,195
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,1e-06,0.0001,true,true,estimate,delta,true,	18872,291.195,100.0,2583
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,1e-06,1e-05,true,false,estimate,delta,true,	40690,1574.181,100.0,19225
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,0,0.0001,true,false,estimate,delta,true,	40690,883.31,100.0,6457
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,0,0.1,true,false,estimate,delta,true,	40690,43.707,100.0,87
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,0,0.01,true,false,estimate,delta,true,	40690,110.501,100.0,467
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,0,0.01,true,true,estimate,delta,true,	18872,103.906,100.0,193
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,0,1e-05,true,false,estimate,delta,true,	40690,2453.115,100.0,19239
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,0,0.1,true,true,estimate,delta,true,	18872,64.623,100.0,39
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,0,0.0001,true,true,estimate,delta,true,	18872,560.128,100.0,2559
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,0,1e-05,true,true,estimate,delta,true,	18872,1507.719,100.0,7965
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	40690,64.316,100.0,463
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0,0.8",0.1,true,true,estimate,delta,true,	18872,60.622,100.0,25
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0,0.8",0.1,true,false,estimate,delta,true,	40690,47.896,100.0,85
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0,0.8",1e-05,true,true,estimate,delta,true,	18872,1527.297,100.0,7985
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	40690,1361.975,100.0,20233
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0,0.8",0.0001,true,false,estimate,delta,true,	40690,890.427,100.0,6529
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	40690,27.76,100.0,85
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,	40690,64.214,100.0,463
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0,0.8",0.01,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0,0.8",0.0001,true,true,estimate,delta,true,	18872,639.731,100.0,2383
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0,0.8",0.01,true,true,estimate,delta,true,	18872,102.82,100.0,195
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0,0.8",0.1,false,false,estimate,delta,true,	40690,31.491,100.0,85
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,	40690,1367.707,100.0,20233
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0,0.8",1e-05,true,false,estimate,delta,true,	40690,2473.338,100.0,20233
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	40690,506.613,100.0,6529
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0,0.8",0.01,true,false,estimate,delta,true,	40690,110.57900000000001,100.0,463
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0,0.8",0.0001,false,false,estimate,delta,true,	40690,514.384,100.0,6529
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0,0.8",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,11.981111719500001_reward_max_stable,1,"0.2,1",0.01,true,true,estimate,delta,true,	18872,104.13300000000001,100.0,195
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0.2,1",0.1,true,false,estimate,delta,true,	40690,40.157,100.0,85
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0.2,1",0.1,false,false,estimate,delta,true,	40690,27.015,100.0,85
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,	40690,1454.359,100.0,20201
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0.2,1",0.0001,true,false,estimate,delta,true,	40690,885.114,100.0,6525
herman11_pla,N/A,N/A,12.1020120286695_reward_max_stable,1,"0.2,1",1e-05,false,false,estimate,delta,true,?,MO,MO,MO
herman11_pla,N/A,N/A,10.891919745000001_reward_max_stable,1,"0.2,1",0.1,true,true,estimate,delta,true,	18872,60.949,100.0,25
herman11_pla,N/A,N/A,12.100922836695_reward_max_stable,1,"0.2,1",0.0001,true,true,estimate,delta,true,	18872,518.556,100.0,2377
